date,address,type,WAT,risk_level,risk_description
2023-09-14,0xcc079ca45b62c5bc0064e0b40a2dd3d409503119,Top_TVL_Risky_Pool,21,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x05243e4e2c041d24408d0751c1031e9b435445da,Top_TVL_Risky_Pool,21,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x651a89fed302227d41425235f8e934502fb94c48,Top_TVL_Risky_Pool,21,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x0f5351b9eaefd6687dff143de6ea5d01cb9c1205,Top_TVL_Risky_Pool,20,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xcf6a590921239ac9818b500f2b612e10937e7a20,Top_TVL_Risky_Pool,20,4,"The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x5291495f1e98a13c0a99a69d67194773590ca479,Top_TVL_Risky_Pool,19,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x33af7644b1f60c8e8d62689b19d60a5d132164fc,Top_TVL_Risky_Pool,19,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xe6f935dd49346a86da554cb5d329774ad750e09b,Top_TVL_Risky_Pool,19,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x9d5b084e167dccb34f3d8074b7f7e2f6fbb2501c,Top_TVL_Risky_Pool,19,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xbf8f9c3f240283835003fa9fb9fd780ecaa3e2d7,Top_TVL_Risky_Pool,19,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x7361de48dde2d05e379d9e6641b7e7b2e323a464,Top_TVL_Risky_Pool,18,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x0e5f989ce525acc4ee45506af91964f7f4c9f2e9,Top_TVL_Risky_Pool,18,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x5a341dcf49e161cc73591f02e5f8cde8a29733fb,Top_TVL_Risky_Pool,18,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x4d50e3f89bbc63d199e1bbbd04cd15bf2382592b,Top_TVL_Risky_Pool,18,5,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x9dfee72aea65dc7e375d50ea2bd90384313a165a,Top_TVL_Risky_Pool,18,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x3271d12d5ba36b6582fafa029598fee0f5f6db35,Top_TVL_Risky_Pool,17,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x6d86f0a41c3966cef8ea139648db707e912563c9,Top_TVL_Risky_Pool,17,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x6aac56305825f712fd44599e59f2ede51d42c3e7,Top_TVL_Risky_Pool,17,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0xb003c68917bab76812797d1b8056822f48e2e4fe,Top_TVL_Risky_Pool,17,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xdbdc73b95cc0d5e7e99dc95523045fc8d075fb9e,Top_TVL_Risky_Pool,17,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xc8db8db785ea4f3d1b114114f536f33efb53804d,Top_TVL_Risky_Pool,17,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x04c747b40be4d535fc83d09939fb0f626f32800b,Top_TVL_Risky_Pool,17,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x76e08e1c693d42551dd6ba7c2a659f74ff5ba261,Top_TVL_Risky_Pool,17,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x2266362f414bf2476c5465dc2ea953fe2a99ae1c,Top_TVL_Risky_Pool,17,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xc72cc401122dbdc812ec88a2150aad5a39467401,Top_TVL_Risky_Pool,16,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0xf87940f78f2f4d99a0c5c22e3fcc21795cd53245,Top_TVL_Risky_Pool,15,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x2fb6212111dad926902febcfd8daa3eb44f1ca56,Top_TVL_Risky_Pool,15,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x89c1af791d7b4cf046dca8fa10a41dd2298a6a3f,Top_TVL_Risky_Pool,14,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x14940169e2db1595cdd3cacd30decc5bbb4d9f19,Top_TVL_Risky_Pool,14,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x8e68f77a2938f51ecd4f1467fb659200b7f5fe8c,Top_TVL_Risky_Pool,14,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x8ea93d00cc6252e2bd02a34782487eed65738152,Top_TVL_Risky_Pool,14,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x83ea1c931922b75cd7c8a8e97dd6e167e7e09b9d,Top_TVL_Risky_Pool,14,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x642b6e285ee647f0565670bca8a560f778ee4b9a,Top_TVL_Risky_Pool,13,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x8f1fe4e6707cd4236b704759d2ee15166c68183a,Top_TVL_Risky_Pool,13,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x0565805ca3a4105faee51983b0bd8ffb5ce1455c,Top_TVL_Risky_Pool,13,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
